status,company_id,paper_id,symbol,reason,api,paper_type_he,success
FAILED,N/A,86420635,T34Z004030,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420197,T34Z004080,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420585,T34Z004130,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410578,T53Z004310,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410172,T53Z004360,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410628,T53Z004410,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410222,T53Z004460,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410677,T53Z004510,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410271,T53Z004560,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420403,T34Z004280,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420148,T34Z004180,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420791,T34Z004230,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410511,T53Z004190,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420841,T34Z004330,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420452,T34Z004380,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420890,T34Z004430,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420502,T34Z004480,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410503,T53Z003770,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420940,T34Z004530,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410065,T53Z003820,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410453,T53Z003870,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420551,T34Z004580,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410016,T53Z003920,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410404,T53Z003970,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86409968,T53Z004020,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410354,T53Z004070,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410107,T53Z004220,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86409919,T53Z004120,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410552,T53Z004270,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410206,T53Z004420,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410602,T53Z004370,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410156,T53Z004320,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410651,T53Z004470,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410255,T53Z004520,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86410701,T53Z004570,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86409992,T53Z003960,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86419280,T14Z004590,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420320,T34Z003820,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420718,T34Z003870,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420767,T34Z003770,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420270,T34Z003920,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420668,T34Z003970,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420221,T34Z004020,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420619,T34Z004070,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420171,T34Z004120,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420569,T34Z004170,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420817,T34Z004270,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420429,T34Z004320,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420866,T34Z004370,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420478,T34Z004420,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420379,T34Z004220,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420916,T34Z004470,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420528,T34Z004520,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420965,T34Z004570,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420692,T34Z003910,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420742,T34Z003810,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420304,T34Z003860,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420254,T34Z003960,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420643,T34Z004010,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420205,T34Z004060,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420593,T34Z004110,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420155,T34Z004160,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420783,T34Z004210,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420395,T34Z004260,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428596,T54Z003950,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420833,T34Z004310,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420445,T34Z004360,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420882,T34Z004410,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420353,T34Z003760,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86419264,T14Z004580,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420494,T34Z004460,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420932,T34Z004510,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86420544,T34Z004560,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86427150,T14Z004650,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86427093,T14Z004600,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428992,T34Z004630,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86415833,T63Z003740,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417383,T14Z003750,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86415841,T63Z003790,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86426996,T44Z004610,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428653,T54Z003830,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86426988,T44Z004660,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428208,T54Z003880,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428158,T54Z003980,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428554,T54Z004030,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428604,T54Z003930,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428109,T54Z004080,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428679,T54Z004270,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428539,T54Z004070,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428505,T54Z004130,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416948,T14Z003800,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417334,T14Z003850,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416898,T14Z003900,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428455,T54Z004230,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428059,T54Z004180,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417284,T14Z003950,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416849,T14Z004000,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417235,T14Z004050,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417391,T14Z004150,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416799,T14Z004100,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417441,T14Z004250,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417003,T14Z004200,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428752,T54Z004430,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428356,T54Z004480,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428307,T54Z004380,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428703,T54Z004330,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417052,T14Z004300,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428802,T54Z004530,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428406,T54Z004580,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417490,T14Z004350,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428851,T54Z004630,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417102,T14Z004400,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417540,T14Z004450,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417151,T14Z004500,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417599,T14Z004550,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416971,T14Z003740,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86415817,T63Z003780,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417367,T14Z003790,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416922,T14Z003840,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417631,T53Z003760,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86427135,T14Z004610,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86427127,T14Z004660,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428968,T34Z004640,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86426962,T44Z004620,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417318,T14Z003890,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416872,T14Z003940,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417268,T14Z003990,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416823,T14Z004040,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416773,T14Z004140,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417219,T14Z004090,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428620,T54Z003890,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428224,T54Z003840,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417029,T14Z004240,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417417,T14Z004190,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417466,T14Z004290,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417078,T14Z004340,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417516,T14Z004390,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417128,T14Z004440,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428174,T54Z003940,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428570,T54Z003990,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417565,T14Z004490,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417177,T14Z004540,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428521,T54Z004090,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428125,T54Z004040,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428471,T54Z004190,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428075,T54Z004140,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428026,T54Z004240,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417649,T53Z003740,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428281,T54Z004340,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86415825,T63Z003760,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417375,T14Z003770,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416930,T14Z003820,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428737,T54Z004390,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428687,T54Z004290,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428331,T54Z004440,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428786,T54Z004490,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416880,T14Z003920,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417326,T14Z003870,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417276,T14Z003970,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416831,T14Z004020,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417227,T14Z004070,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417409,T14Z004170,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417011,T14Z004220,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417458,T14Z004270,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417060,T14Z004320,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428380,T54Z004540,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428836,T54Z004590,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428430,T54Z004640,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417110,T14Z004420,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417508,T14Z004370,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417557,T14Z004470,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417169,T14Z004520,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416955,T14Z003780,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86415858,T63Z003770,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417656,T53Z003750,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416906,T14Z003880,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417292,T14Z003930,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416856,T14Z003980,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417342,T14Z003830,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417193,T14Z004130,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416807,T14Z004080,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417243,T14Z004030,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86426863,T63Z004660,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86427119,T14Z004640,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428950,T34Z004620,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86426954,T44Z004600,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428232,T54Z003820,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86427010,T44Z004650,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428638,T54Z003870,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428182,T54Z003920,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428588,T54Z003970,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428133,T54Z004020,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428083,T54Z004120,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428489,T54Z004170,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428034,T54Z004220,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86426855,T63Z004640,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428273,T54Z004320,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428729,T54Z004370,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86427101,T14Z004620,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428323,T54Z004420,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428943,T34Z004600,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428778,T54Z004470,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428372,T54Z004520,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428828,T54Z004570,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428422,T54Z004620,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86429008,T34Z004650,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86427002,T44Z004630,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416997,T14Z004180,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428646,T54Z003850,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417045,T14Z004280,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417433,T14Z004230,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428190,T54Z003900,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417532,T14Z004430,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417094,T14Z004380,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417482,T14Z004330,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428141,T54Z004000,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428547,T54Z004050,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428091,T54Z004100,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428042,T54Z004200,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428497,T54Z004150,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428661,T54Z004250,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428265,T54Z004300,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428711,T54Z004350,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428315,T54Z004400,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417144,T14Z004480,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417581,T14Z004530,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428760,T54Z004450,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428364,T54Z004500,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428810,T54Z004550,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428414,T54Z004600,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86415866,T63Z003750,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428869,T54Z004650,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416963,T14Z003760,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417359,T14Z003810,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416914,T14Z003860,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417300,T14Z003910,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416864,T14Z003960,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416815,T14Z004060,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417250,T14Z004010,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417201,T14Z004110,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417425,T14Z004210,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86416989,T14Z004160,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417037,T14Z004260,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417474,T14Z004310,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417086,T14Z004360,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417524,T14Z004410,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417136,T14Z004460,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417573,T14Z004510,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86417185,T14Z004560,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413622,T63Z004170,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86426871,T63Z004650,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86427143,T14Z004630,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428984,T34Z004610,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428976,T34Z004660,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86426970,T44Z004640,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428216,T54Z003860,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428612,T54Z003910,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428166,T54Z003960,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428562,T54Z004010,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428117,T54Z004060,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428067,T54Z004160,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428463,T54Z004210,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428240,T54Z004260,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428513,T54Z004110,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428695,T54Z004310,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428745,T54Z004410,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428299,T54Z004360,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428349,T54Z004460,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428794,T54Z004510,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428398,T54Z004560,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428844,T54Z004610,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428448,T54Z004660,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413390,T63Z003800,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413788,T63Z003850,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413341,T63Z003900,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413739,T63Z003950,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413291,T63Z004000,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86414059,T53Z004620,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413689,T63Z004050,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413242,T63Z004100,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413192,T63Z004200,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413820,T63Z004250,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413432,T63Z004300,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86428257,T54Z004280,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413879,T63Z004350,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413929,T63Z004450,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413531,T63Z004500,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413481,T63Z004400,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413978,T63Z004550,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413580,T63Z004600,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423498,T44Z003850,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423050,T44Z003900,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423100,T44Z003800,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423449,T44Z003950,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423001,T44Z004000,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423399,T44Z004050,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86422953,T44Z004100,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423084,T44Z003840,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423522,T44Z003790,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423340,T44Z004150,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423134,T44Z004200,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423472,T44Z003890,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413804,T63Z003810,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86414075,T53Z004630,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423571,T44Z004250,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423183,T44Z004300,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423035,T44Z003940,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423423,T44Z003990,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413754,T63Z003910,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413366,T63Z003860,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413317,T63Z003960,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413267,T63Z004060,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413705,T63Z004010,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413655,T63Z004110,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413218,T63Z004160,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86422987,T44Z004040,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423373,T44Z004090,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423621,T44Z004350,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423233,T44Z004400,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423670,T44Z004450,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423282,T44Z004500,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86422938,T44Z004140,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413606,T63Z004210,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423548,T44Z004190,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423159,T44Z004240,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413416,T63Z004260,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413853,T63Z004310,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413465,T63Z004360,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86413903,T63Z004410,HTTP 404,,"אופציית מעו""ף",0
FAILED,N/A,86423720,T44Z004550,HTTP 404,,"אופציית מעו""ף",0
SKIPPED,3105100110,5100110,HAREL (00) RATED SHEKEL BONDS WITHOUT EQUITY IL,already exists,,קרן נאמנות,1
